MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,smiles,logS
10.253328884035504,-1.7016049382716056,10.253328884035504,0.48660209297610146,0.21751778620947723,457.4320000000001,430.21600000000024,457.1584106839999,178,0,0.1882658561787514,-0.3935665150995826,0.3935665150995826,0.1882658561787514,0.8125,1.375,1.96875,16.732837958750792,9.98056032659302,2.4752382296424598,-2.4250918642238557,2.2849354505284443,-2.6139256091056042,5.2166929007512515,-0.33372920506026804,1.6549374848621088,759.6629378441625,23.413484604514085,16.862519795262227,16.862519795262227,15.277294663077214,9.998815978920186,9.998815978920186,7.601218129882769,7.601218129882769,5.431494058773281,5.431494058773281,3.506930243218351,3.506930243218351,-1.73,12121197.595769433,24.90347401250815,10.926355847078131,5.251706120285141,182.93532727885932,54.693143579085124,48.83173110198641,18.684019846418728,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,30.33183534230805,5.563451491696996,0.0,19.28298524181811,54.693143579085124,0.0,5.261891554738487,0.0,0.0,67.51575094840514,13.213763929025836,35.89528683400505,0.0,6.069221312792274,0.0,0.0,0.0,0.0,110.37124025356763,18.947451815200196,11.33111286753076,11.6674178794453,30.33183534230805,0.0,0.0,0.0,202.31999999999996,80.72951487743097,41.00758331862342,0.0,0.0,5.563451491696996,0.0,0.0,30.33183534230805,6.069221312792274,0.0,18.947451815200196,21.59235497971106,0.0,0.0,79.05525356967499,0.48660209297610146,0.0,10.315179555141746,-16.47644309455915,-1.1396137696114104,0.0,0.65,32,7,12,0,2,2,1,0,1,12,7,12,7,0,2,2,3,-3.1080199999999985,102.28160000000003,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O ,-0.77
11.724911186696902,-0.14587962962962941,11.724911186696902,0.14587962962962941,0.8112827471791438,201.22500000000002,190.13699999999997,201.078978592,76,0,0.2586977476231554,-0.46879879169984223,0.46879879169984223,0.2586977476231554,1.2,1.9333333333333333,2.533333333333333,16.33313084068059,10.209837386518464,2.102137092973614,-2.0252835568496725,2.1201867364294937,-2.1125050369853495,6.043454710157472,0.10207066431624762,2.1481615627939488,459.4841753534305,10.673362107437434,8.357948465255108,8.357948465255108,7.270856947829096,4.676642621310485,4.676642621310485,3.2106114618114603,3.2106114618114603,2.135103351165121,2.135103351165121,1.3404438146505857,1.3404438146505857,-2.0299999999999994,4231.8964718943025,9.522159782005515,4.002881593971449,2.070848839522495,87.72409510208286,9.733939541059678,5.760247418874442,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,25.122838405075452,5.687386274683562,11.826614487336052,9.211688121125169,11.594566004035068,0.0,0.0,0.0,6.923737199690624,5.316788604006331,53.98506431698015,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,5.907179729351506,0.0,6.923737199690624,16.118236094643258,47.07851634346206,0.0,0.0,0.0,42.24,0.0,4.794537184071822,0.0,5.907179729351506,11.323698910571437,5.687386274683562,6.263162995639057,12.990104268152233,30.33183534230805,5.316788604006331,4.417150937053347,5.062497637944066,0.0,11.724911186696902,2.7862037037037037,1.349030612244898,0.4822973356009075,10.988763227513228,1.5091666666666665,1.7637962962962963,0.0,0.08333333333333333,15,1,3,0,0,0,1,1,2,2,1,3,2,0,0,0,2,2.840320000000001,57.840200000000024,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1occc1C(=O)Nc2ccccc2,-3.3
10.020497606449988,0.8450897581254724,10.020497606449988,0.8450897581254724,0.34370646240024516,152.237,136.10899999999998,152.120115132,62,0,0.1422808517749483,-0.2985656613427288,0.2985656613427288,0.1422808517749483,1.2727272727272727,1.9090909090909092,2.3636363636363638,16.12845953600848,10.11740175174238,1.8603150666997068,-1.9444288665162615,2.0451405279452763,-1.7688368786685953,5.653303402248735,-0.10366307145379085,3.6257596603687854,171.3117986128446,8.69023444431199,7.554512660405836,7.554512660405836,5.163902460147014,3.908187543975612,3.908187543975612,2.9692516495910093,2.9692516495910093,1.443820170964484,1.443820170964484,0.7880020563840352,0.7880020563840352,-0.8500000000000001,203.69506175903632,10.15,5.899350869955592,7.042355752945163,68.80604609307427,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,17.22222916697242,39.68887495175777,0.0,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,33.61285484492389,0.0,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,33.61285484492389,23.2982492738063,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,24.70090829905084,5.573104530069267,6.076020106833881,6.923737199690624,19.92349450621513,0.0,0.0,0.0,10.020497606449988,0.0,2.487410241874528,0.0,0.0,6.681798941798942,6.1436265432098764,0.0,0.5,11,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,2.878000000000001,48.48600000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)=CCCC(C)=CC(=O),-2.06
2.270277777777778,1.3010547891996307,2.270277777777778,1.3010547891996307,0.2915258276662409,278.354,264.24199999999996,278.109550448,102,0,-0.009873498780986268,-0.061628992679159875,0.061628992679159875,0.009873498780986268,0.2727272727272727,0.6363636363636364,1.1363636363636365,14.09575577451307,9.94287904142275,2.0599707444563635,-2.0932482011045455,2.3384057614699674,-1.8191950804682722,6.215083513679111,1.7764526113138022,2.0413785020816704,1071.5478172121288,14.518297090128677,12.082903768654765,12.082903768654765,10.915816237971965,7.636751345948129,7.636751345948129,5.829201435678006,5.829201435678006,4.648218885556905,4.648218885556905,3.5867160629141877,3.5867160629141877,-2.8599999999999985,296139.60435824015,11.762233311345993,4.315741298567014,1.5232857363736618,128.15806124643782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,43.089793715718365,0.0,0.0,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,0.0,43.089793715718365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.089793715718365,0.0,0.0,84.92913895846256,0.0,0.0,0.0,0.0,10.598207357016882,0.0,0.0,30.735125976316453,0.0,0.0,0.0,0.0,22,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,6.299400000000004,96.46600000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87
2.0416666666666665,1.7129629629629628,2.0416666666666665,1.7129629629629628,0.44892664601443366,84.14299999999999,80.11099999999999,84.003371128,26,0,-0.009338438056026077,-0.152454341484825,0.152454341484825,0.009338438056026077,1.0,1.6,1.8,32.13338567391685,10.690498814349612,1.5812862454321042,-1.3924158848795094,1.9109090827066817,-1.1624011856503913,7.073072952311211,2.0294988143496115,3.1250000000000004,60.12481811269772,3.5355339059327378,2.7176493672223665,3.5341459481500923,2.5,1.4714045207910322,2.4142135623730954,0.793148469923614,1.60964505085134,0.42538079163846576,1.0539201526931747,0.22680460581325737,0.680413817439772,-0.30000000000000004,22.886435386960574,2.9127659574468083,1.2210502489814397,0.48406518786781355,35.07176638990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,0.0,12.13273413692322,10.76012554093183,0.0,0.0,0.0,11.336785877934737,0.0,0.0,0.0,0.0,0.0,22.89285967785505,0.0,0.0,0.0,0.0,0.0,11.336785877934737,0.0,0.0,0.0,0.0,22.89285967785505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,22.89285967785505,0.0,0.0,0.0,1.7129629629629628,0.0,4.083333333333333,0.0,0.0,4.037037037037037,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.7480999999999998,24.318999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,c1ccsc1,-1.33
4.137222222222222,1.0995370370370372,4.137222222222222,1.0995370370370372,0.5397735725540235,135.191,130.15099999999998,135.01427016,44,0,0.08115063585188383,-0.24466569355957457,0.24466569355957457,0.08115063585188383,1.2222222222222223,2.111111111111111,3.0,32.13345147837248,10.336561650545779,1.8906072202757989,-1.8004956396828011,2.148146036548598,-1.6075972175403854,7.1624774858650255,1.5010183432429276,2.9546597902851044,282.89393676634353,6.104448006685086,4.7422132319119505,5.558709812839677,4.466326495188786,2.748982362314214,3.6286351735691085,1.8200845243604753,2.706431701061331,1.2367185396979752,2.04669193066482,0.8033915296678832,1.481848395656917,-0.8900000000000001,254.268989977729,4.939958514123632,1.8099381529483718,0.7153528638653945,56.97307890259018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,11.336785877934737,12.13273413692322,12.13273413692322,0.0,15.727159907702744,0.0,21.553406512020096,0.0,4.9839785209472085,0.0,0.0,0.0,29.77600754746382,0.0,0.0,0.0,0.0,0.0,11.336785877934737,4.9839785209472085,0.0,0.0,0.0,29.77600754746382,0.0,10.216620634085363,0.0,12.89,0.0,0.0,0.0,0.0,0.0,5.516700717616262,4.699919916469101,11.336785877934737,23.70964047900221,11.050345589408819,0.0,1.2615740740740742,1.6762037037037034,4.137222222222222,0.0,2.9652777777777777,0.0,8.126388888888888,0.0,0.0,0.0,0.0,9,0,1,0,0,0,1,1,2,2,0,2,0,0,0,0,2,2.2962999999999996,39.62000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c2ccc1scnc1c2 ,-1.5
6.1270962459057685,0.4143518518518521,6.1270962459057685,0.4143518518518521,0.5521362037971856,326.437,321.39700000000005,323.88338856,88,0,0.05147786359894787,-0.08423255474220379,0.08423255474220379,0.05147786359894787,0.5882352941176471,1.0,1.4705882352941178,35.50014601059218,10.054928953813924,2.154736701732473,-2.1108408601646476,2.4301429074856933,-1.8517270385273217,6.449855483934607,1.6113238281370594,2.774273182720975,533.8489383657761,12.576985790260121,8.276573710994267,12.05621844108654,8.002907755397976,4.593628656758613,6.483451021804749,3.3410936372315185,5.406329924665929,2.219641780465203,3.6639828222951283,1.517682889607838,3.1100696743826717,-0.11000000000000015,6034.532470416753,13.324679228788067,5.255925392825009,2.669225413029379,124.00482845996936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.07106651962418,24.26546827384644,26.19480292461797,10.045266627482652,0.0,58.00469945116258,0.0,0.0,0.0,0.0,0.0,55.44500191101468,0.0,11.126902983393991,0.0,0.0,0.0,58.00469945116258,0.0,0.0,0.0,0.0,30.33183534230805,25.11316656870663,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,36.24006955210062,0.0,0.0,30.33183534230805,0.0,0.0,58.00469945116258,0.0,30.33472491671565,0.0,2.272380479969768,1.204475308641976,0.0,8.410641516894824,0.0,0.0,0.0,0.0,17,0,0,0,0,0,2,0,2,0,0,5,1,0,0,0,2,6.620600000000001,76.92800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl,-7.32
10.372486615016378,-0.08827338960275499,10.372486615016378,0.08827338960275499,0.7571697435556861,272.388,248.19599999999994,272.177630008,108,0,0.11537061826422038,-0.5079560321952997,0.5079560321952997,0.11537061826422038,1.15,2.0,2.85,16.26913717776849,9.552114097841617,2.537842238115376,-2.4966273038731774,2.603738953521032,-2.434211651519902,5.396715522090705,-0.022575026859024093,1.7111998765070122,538.2198018097884,13.905412915006313,12.178519762446586,12.178519762446586,9.593172145670254,8.092631572702832,8.092631572702832,7.436274352474406,7.436274352474406,6.660103851837375,6.660103851837375,5.541204479556271,5.541204479556271,-1.02,62569.18896407333,12.700482099286223,4.2366779154371,1.604791759224291,120.38168253606062,10.213054789681411,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.990104268152233,84.95327546575423,0.0,6.103966387748303,10.213054789681411,0.0,0.0,0.0,17.250802561719567,57.47053937115639,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,16.317021177429716,6.4208216229260096,17.250802561719567,56.07265434387607,18.19910120538483,0.0,0.0,0.0,40.46,0.0,10.213054789681411,0.0,11.518956857145081,17.585323925606694,25.18037091493942,30.38936785217202,0.0,12.13273413692322,12.990104268152233,0.0,0.0,0.0,0.0,20.0496733276644,2.991817090262031,2.488895646993365,5.955254314688839,6.780339821113632,2.3173531326110695,0.0,0.6666666666666666,20,2,2,3,0,3,1,0,1,2,2,2,0,2,0,2,4,3.6092000000000026,78.73060000000004,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,-5.03
6.824158950617283,-1.3746913580246911,6.824158950617283,0.046682098765431945,0.3426777863228231,380.913,372.84899999999993,377.870630956,104,0,0.16635904769380647,-0.36896126247287175,0.36896126247287175,0.16635904769380647,0.8421052631578947,1.263157894736842,1.6842105263157894,35.54030867538002,9.72507000798211,2.8893323855120308,-2.375103965539236,2.8364238806512208,-2.4600797402138785,6.653212334758453,0.23734385869221208,1.8029074597936312,516.4228624657378,13.533015715890103,9.34724352484353,13.882817200954259,8.77572757194729,6.249144789936064,8.516931627991429,6.306182474345143,9.581833664301058,5.923293583236558,10.215793303651186,5.298209213835469,8.43442226552977,1.44,38778.566437643974,12.932158223084155,3.2014111163459638,0.9859582678778774,139.96799807715874,4.736862953800049,9.748344582882218,4.33335411348544,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,46.40375956093006,30.09244580757158,0.0,22.272505479723797,4.736862953800049,69.60563934139509,0.0,0.0,23.671624184645573,32.71045309479027,0.0,10.064572704227194,0.0,0.0,0.0,0.0,0.0,69.60563934139509,26.28963147186426,4.736862953800049,23.671624184645573,6.4208216229260096,10.064572704227194,0.0,0.0,0.0,12.53,14.081698696367658,0.0,0.0,24.04374486781939,21.90038479654998,6.4208216229260096,0.0,0.0,0.0,0.0,74.34250229519515,4.3464714033761656,39.5237745653817,-2.17162037037037,0.6422839506172857,0.0,0.7758024691358019,0.0,1.6332879818594104,0.0,0.0,0.8333333333333334,19,0,1,4,1,5,0,0,0,1,0,7,0,3,1,4,5,4.481400000000002,77.57500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.29
13.517073019022423,-0.4552176765768039,13.517073019022423,0.022773053665911203,0.7399961156347875,394.42300000000023,372.2470000000002,394.14163842399995,150,0,0.1775661445303485,-0.4928541654982912,0.4928541654982912,0.1775661445303485,1.103448275862069,1.8620689655172413,2.586206896551724,16.54527109912632,9.808460500062246,2.451404351744187,-2.372822563580414,2.493564954639686,-2.428358765333733,6.055417959586192,0.05541965358877728,1.581624927135841,1040.1489593987324,20.283728092517165,16.612261970670204,16.612261970670204,14.01157035069712,9.589667347839418,9.589667347839418,7.630152923917933,7.630152923917933,5.868992035867299,5.868992035867299,4.3407957817942675,4.3407957817942675,-3.1499999999999995,6649940.851994932,17.915323827400545,6.439971855498316,2.584753265743277,168.52501233872994,23.684314769000245,36.063350239861236,17.28226861293275,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.578935683598497,30.695942935144725,23.614091674781612,25.700952620413457,28.478851953072066,5.783244946364939,0.0,0.0,0.0,31.47039764427463,20.826477047067986,53.10786296260519,0.0,28.747559166419524,23.684314769000245,0.0,28.747559166419524,0.0,38.81765476892953,6.4208216229260096,0.0,34.326534905014825,36.417508487514205,0.0,0.0,0.0,63.22,12.021872433909696,4.794537184071822,0.0,18.494093298626158,34.982320447758624,22.449519346747167,0.0,26.352329219478285,19.056471336613846,6.578935683598497,23.684314769000245,29.00366157777649,0.0,13.517073019022423,0.0,3.218566182544809,2.6819369398854507,7.2251506052502625,0.15741145795837552,6.220912636771638,3.1419542474572166,0.34782608695652173,29,0,6,0,3,3,2,0,2,6,0,6,3,0,0,0,5,3.7033000000000023,105.90450000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C ,-4.42
